payment_id,member_id,application_id,event_id,event_attendance_id,invoice_id,payment_type,amount,currency,payment_status,payment_method,billing_period,due_date,paid_at
154,154,253.0,,,3df37555-9fb2-468e-8ec8-bd3dca256296,Initial Subscription,10000,DOP,Paid,Cash,2023,2023-02-12 21:49:58,2023-03-09 21:49:58
155,155,255.0,,,59292739-a62d-43bd-afe5-7159550026bf,Initial Subscription,10000,DOP,Paid,Check,2024,2024-02-28 06:48:40,2024-03-21 06:48:40
156,156,256.0,,,e5484340-da30-41c3-b22d-d541bd35c99f,Initial Subscription,10000,DOP,Paid,Bank Transfer,2022,2022-11-03 12:33:53,2022-11-29 12:33:53
157,157,257.0,,,f207f074-8196-4d3c-930b-6c17a644190b,Initial Subscription,10000,DOP,Paid,Credit Card,2023,2023-04-08 13:30:14,2023-04-27 13:30:14
158,158,260.0,,,39aaeb92-ad80-422e-ab99-b8300a6ca2b2,Initial Subscription,10000,DOP,Paid,Credit Card,2023,2023-05-23 11:08:16,2023-06-02 11:08:16
159,159,261.0,,,360ef55f-64cc-4dc5-a7c9-4eedc9dbd387,Initial Subscription,10000,DOP,Paid,Credit Card,2021,2021-08-18 03:51:35,2021-09-14 03:51:35
160,160,262.0,,,4afa449f-6748-4e97-b7b0-56e68ffaecb9,Initial Subscription,10000,DOP,Paid,Credit Card,2022,2022-10-29 16:38:22,2022-11-13 16:38:22
161,161,263.0,,,2a2c974c-deee-405c-a3dd-e6787cbbaa4d,Initial Subscription,10000,DOP,Paid,Credit Card,2023,2023-03-21 22:03:22,2023-04-12 22:03:22
162,162,264.0,,,c56e6018-5340-4b95-9ce1-c4e74ded3f77,Initial Subscription,10000,DOP,Paid,Cash,2024,2024-07-07 01:00:25,2024-07-19 01:00:25
163,163,266.0,,,18e741ea-be69-4262-aa92-ed68828e8496,Initial Subscription,10000,DOP,Paid,Bank Transfer,2022,2022-06-17 00:49:40,2022-06-30 00:49:40
164,164,268.0,,,bac3c397-8623-459c-89d3-5e757c091027,Initial Subscription,10000,DOP,Paid,Credit Card,2023,2023-02-21 11:02:46,2023-02-22 11:02:46
165,165,270.0,,,108b0830-5977-47e7-bc57-a737388ef1bc,Initial Subscription,10000,DOP,Paid,Bank Transfer,2023,2023-12-07 10:09:27,2023-12-22 10:09:27
166,166,271.0,,,4bfa3a9c-c5d5-454c-835f-962fc847f156,Initial Subscription,10000,DOP,Paid,Cash,2025,2025-08-04 13:52:32,2025-08-20 13:52:32
167,167,272.0,,,2f192ad2-aafa-4f0a-a490-017cdf0584da,Initial Subscription,10000,DOP,Paid,Bank Transfer,2025,2025-12-07 03:59:22,2025-12-17 03:59:22
168,168,274.0,,,a2d44592-a59b-4d72-85ab-6c0d42b8f53b,Initial Subscription,10000,DOP,Paid,Online Payment,2021,2021-11-12 23:48:26,2021-11-20 23:48:26
169,169,275.0,,,a173ba1a-9cd1-4ff1-888e-bb9fdf394722,Initial Subscription,10000,DOP,Paid,Check,2024,2024-02-29 23:19:14,2024-03-04 23:19:14
170,170,276.0,,,66c0aec2-682f-4a0a-b5cf-3e9dd46de3a8,Initial Subscription,10000,DOP,Paid,Credit Card,2022,2022-04-23 14:27:42,2022-05-12 14:27:42
171,171,277.0,,,9b830f5f-abd3-4669-bf6e-d190b3cd167b,Initial Subscription,10000,DOP,Paid,Credit Card,2021,2021-12-13 02:13:01,2021-12-25 02:13:01
172,172,278.0,,,bac91c21-0a66-4125-8539-dd0b09040b35,Initial Subscription,10000,DOP,Paid,Cash,2024,2024-09-28 02:03:18,2024-10-27 02:03:18
173,173,279.0,,,363334e7-5b62-4efb-8285-85c408ecfe9b,Initial Subscription,10000,DOP,Paid,Check,2023,2023-07-31 15:03:16,2023-08-22 15:03:16
174,174,280.0,,,b5c62bcc-f2b7-4b0c-a83d-0e3e9779809c,Initial Subscription,10000,DOP,Paid,Credit Card,2026,2026-04-04 15:41:52,2026-04-27 15:41:52
175,175,281.0,,,b393eaea-45f2-4670-84a7-53fc8c7c62f0,Initial Subscription,10000,DOP,Paid,Credit Card,2024,2024-08-14 11:35:17,2024-08-27 11:35:17
176,176,282.0,,,b969f326-e6f6-4e57-9f7b-d8b9f90fa0a6,Initial Subscription,10000,DOP,Paid,Bank Transfer,2023,2023-11-26 23:56:21,2023-12-12 23:56:21
177,177,284.0,,,8b321356-c2b6-4793-9e26-d4068cd5c981,Initial Subscription,10000,DOP,Paid,Online Payment,2024,2024-12-16 06:31:15,2024-12-28 06:31:15
178,178,287.0,,,7eedbecb-6ac8-4e62-bc94-a17ccc8d6394,Initial Subscription,10000,DOP,Paid,Online Payment,2024,2024-09-21 10:02:53,2024-09-23 10:02:53
179,179,288.0,,,50f10435-d798-408f-aa6c-6a31a1c88bb6,Initial Subscription,10000,DOP,Paid,Check,2024,2024-08-16 03:55:38,2024-08-22 03:55:38
180,180,289.0,,,affb1199-029f-445d-8d35-13751abfd7aa,Initial Subscription,10000,DOP,Paid,Bank Transfer,2026,2026-02-03 13:02:20,2026-02-17 13:02:20
181,181,290.0,,,bd1e1745-1c07-4109-a060-f8dd934a5d8f,Initial Subscription,10000,DOP,Paid,Online Payment,2024,2024-05-11 07:38:33,2024-05-21 07:38:33
182,182,291.0,,,945d5cbb-908b-4531-8d09-ba277001f96f,Initial Subscription,10000,DOP,Paid,Credit Card,2024,2024-10-31 20:58:27,2024-11-22 20:58:27
183,183,294.0,,,35f427a6-72a4-4452-b1fa-007f8080910b,Initial Subscription,10000,DOP,Paid,Online Payment,2023,2023-06-26 07:03:28,2023-07-01 07:03:28
184,184,296.0,,,038fb640-d31b-44b9-bf70-e52d12d1f4b9,Initial Subscription,10000,DOP,Paid,Cash,2026,2026-02-02 23:12:54,2026-03-01 23:12:54
185,185,299.0,,,f7f687e6-8047-4ddd-9709-5584f3d107d7,Initial Subscription,10000,DOP,Paid,Online Payment,2025,2025-04-13 02:32:03,2025-04-19 02:32:03
186,186,300.0,,,f839e104-65e3-439f-a335-d0b41d9eecb4,Initial Subscription,10000,DOP,Paid,Bank Transfer,2025,2025-09-16 14:54:25,2025-09-19 14:54:25
187,187,302.0,,,e9394b79-8886-4eb3-b591-36906802514c,Initial Subscription,10000,DOP,Paid,Bank Transfer,2025,2025-04-14 16:20:46,2025-04-26 16:20:46
188,188,303.0,,,e4b0796b-390e-4d14-9a47-17ac8f9a7495,Initial Subscription,10000,DOP,Paid,Check,2021,2021-12-28 22:14:14,2021-12-30 22:14:14
189,189,305.0,,,a06fda4b-dba1-486f-bad5-a9e2048fbc73,Initial Subscription,10000,DOP,Paid,Online Payment,2024,2024-09-19 21:02:04,2024-09-28 21:02:04
190,190,308.0,,,9a4d0cd3-6135-480a-8b47-5a0b8baab659,Initial Subscription,10000,DOP,Paid,Bank Transfer,2023,2023-09-23 20:53:47,2023-10-07 20:53:47
191,191,311.0,,,8cad12ee-2e3d-4895-adea-c79f1bcc056b,Initial Subscription,10000,DOP,Paid,Bank Transfer,2024,2024-11-30 14:13:47,2024-12-10 14:13:47
192,192,312.0,,,19e4d432-0dfd-4bf6-9d65-c98b188ee0bf,Initial Subscription,10000,DOP,Paid,Bank Transfer,2023,2023-01-10 02:33:50,2023-02-01 02:33:50
193,193,313.0,,,42d80add-5354-430f-809c-2120618aab82,Initial Subscription,10000,DOP,Paid,Cash,2026,2025-12-30 18:43:28,2026-01-29 18:43:28
194,194,314.0,,,fecdd103-6292-4b95-a8aa-a4f9ed6f576f,Initial Subscription,10000,DOP,Paid,Credit Card,2021,2021-08-26 18:16:51,2021-09-18 18:16:51
195,195,315.0,,,3b4c606c-706e-49a0-9ea4-29df27497654,Initial Subscription,10000,DOP,Paid,Credit Card,2023,2023-08-26 09:14:04,2023-09-06 09:14:04
196,196,317.0,,,5963ec64-ddb7-4f07-a7a0-28161c988c32,Initial Subscription,10000,DOP,Paid,Bank Transfer,2023,2023-01-15 06:19:29,2023-02-01 06:19:29
197,197,319.0,,,20923175-1ba6-473c-abf4-c68b3812bd11,Initial Subscription,10000,DOP,Paid,Cash,2022,2022-06-24 05:45:36,2022-07-22 05:45:36
198,198,321.0,,,8025eb36-97ef-4fbe-a705-f66570fdf5e6,Initial Subscription,10000,DOP,Paid,Check,2023,2023-12-12 09:41:02,2023-12-20 09:41:02
199,199,322.0,,,c530dd82-2c16-4dac-a508-941473d25793,Initial Subscription,10000,DOP,Paid,Bank Transfer,2024,2024-01-29 02:24:05,2024-02-14 02:24:05
200,200,325.0,,,c183b479-c960-4917-a96b-bf50ddef2a66,Initial Subscription,10000,DOP,Paid,Check,2025,2025-05-01 23:39:03,2025-05-14 23:39:03
201,201,326.0,,,5acab153-9581-4f92-a2e9-bfe4f1b0235d,Initial Subscription,10000,DOP,Paid,Cash,2022,2022-07-25 16:40:36,2022-08-06 16:40:36
202,202,327.0,,,bee00d67-cab2-4b78-bf88-2bc2ed89a1ac,Initial Subscription,10000,DOP,Paid,Bank Transfer,2022,2022-10-07 15:15:31,2022-10-19 15:15:31
203,203,328.0,,,4f1fd126-f11a-4e8d-9598-aab4a38d5a53,Initial Subscription,10000,DOP,Paid,Online Payment,2021,2021-11-21 00:54:30,2021-11-25 00:54:30
204,204,329.0,,,09810288-5d25-4d3e-87b4-7f1d7d001529,Initial Subscription,10000,DOP,Paid,Bank Transfer,2021,2021-11-18 07:43:33,2021-12-07 07:43:33
205,205,331.0,,,9066d2c3-a180-42af-8f57-62148e2cec82,Initial Subscription,10000,DOP,Paid,Credit Card,2023,2023-05-31 09:00:34,2023-06-12 09:00:34
206,206,333.0,,,c89ce859-9dec-4934-816f-c614a5c6a74b,Initial Subscription,10000,DOP,Paid,Cash,2023,2022-12-29 20:35:11,2023-01-26 20:35:11
207,207,334.0,,,e75bb552-775b-4ba9-9ea6-d222738bd624,Initial Subscription,10000,DOP,Paid,Online Payment,2025,2025-07-16 09:57:32,2025-08-15 09:57:32
208,208,335.0,,,16ecd847-3870-47a9-a6eb-5fb73b4636dc,Initial Subscription,10000,DOP,Paid,Online Payment,2023,2023-09-06 18:53:05,2023-09-25 18:53:05
209,209,336.0,,,7efc35a4-c625-4ab7-963b-e6fec2296d73,Initial Subscription,10000,DOP,Paid,Cash,2024,2024-08-17 10:45:03,2024-09-07 10:45:03
210,210,337.0,,,096d3904-6c9f-4ca8-aece-61db18138282,Initial Subscription,10000,DOP,Paid,Credit Card,2025,2025-04-01 21:17:53,2025-04-17 21:17:53
211,211,338.0,,,61f5a5ff-2c28-4830-871a-4cebe4d07cd8,Initial Subscription,10000,DOP,Paid,Check,2022,2022-04-03 20:40:12,2022-04-07 20:40:12
212,212,339.0,,,151dcdb3-d3b4-4fe7-b198-e627f0152751,Initial Subscription,10000,DOP,Paid,Online Payment,2025,2025-06-22 18:43:14,2025-07-05 18:43:14
213,213,340.0,,,c51e8d3e-e881-44de-9593-2f7343dab136,Initial Subscription,10000,DOP,Paid,Cash,2024,2024-06-13 14:07:01,2024-06-14 14:07:01
214,214,341.0,,,e58b2476-166a-4f46-b2a2-d82940a22096,Initial Subscription,10000,DOP,Paid,Check,2025,2025-10-03 21:15:43,2025-10-17 21:15:43
215,215,342.0,,,d9214aec-0971-4ee4-953d-6bba6ada3e53,Initial Subscription,10000,DOP,Paid,Online Payment,2024,2024-09-29 14:04:43,2024-10-14 14:04:43
216,216,344.0,,,1ad37068-c41c-47a9-8332-b20b43d114f4,Initial Subscription,10000,DOP,Paid,Check,2023,2023-09-25 07:49:32,2023-10-15 07:49:32
217,217,346.0,,,42e05a09-6e1d-4daa-af73-6fd95eb6f2d8,Initial Subscription,10000,DOP,Paid,Credit Card,2024,2024-08-12 03:22:51,2024-08-28 03:22:51
218,218,347.0,,,aea3d11f-5852-4681-b7f2-9e7a48af9003,Initial Subscription,10000,DOP,Paid,Cash,2023,2023-09-24 07:28:08,2023-10-18 07:28:08
219,219,348.0,,,a203ea36-bd67-49d9-800e-c4c8a8db68f8,Initial Subscription,10000,DOP,Paid,Credit Card,2024,2024-10-28 09:25:21,2024-11-22 09:25:21
220,220,349.0,,,caa32b67-e726-4935-997f-102f24b81d3d,Initial Subscription,10000,DOP,Paid,Online Payment,2025,2025-03-01 12:13:22,2025-03-02 12:13:22
221,221,350.0,,,492a9c8a-9897-4e99-bd10-fc0c6a01a24f,Initial Subscription,10000,DOP,Paid,Bank Transfer,2022,2022-05-11 09:15:45,2022-05-29 09:15:45
222,222,352.0,,,41c79191-5e7e-4704-bc6c-12c8ba7871a4,Initial Subscription,10000,DOP,Paid,Bank Transfer,2025,2025-02-17 10:45:28,2025-02-21 10:45:28
223,223,355.0,,,d6db086d-ac54-4f27-a8ec-902716187c53,Initial Subscription,10000,DOP,Paid,Credit Card,2023,2023-03-31 10:20:55,2023-04-04 10:20:55
224,224,358.0,,,1d501b3a-e22b-46d6-8c54-501292c783a0,Initial Subscription,10000,DOP,Paid,Online Payment,2021,2021-09-03 17:14:14,2021-09-04 17:14:14
225,225,360.0,,,baf4898d-ee99-4e2f-b81d-268dd5d13fdb,Initial Subscription,10000,DOP,Paid,Bank Transfer,2025,2025-03-13 12:45:42,2025-04-04 12:45:42
226,226,361.0,,,0b66c0de-8ec5-4ffe-b681-16e6d15b6ac2,Initial Subscription,10000,DOP,Paid,Online Payment,2024,2024-10-09 00:35:22,2024-11-01 00:35:22
227,227,363.0,,,7c2febce-8188-4021-984d-cca241192e85,Initial Subscription,10000,DOP,Paid,Bank Transfer,2023,2023-09-22 10:41:17,2023-10-05 10:41:17
228,228,365.0,,,055ae18d-2291-4893-adb6-dd4cd417ff68,Initial Subscription,10000,DOP,Paid,Check,2024,2024-04-26 15:17:47,2024-05-11 15:17:47
229,229,366.0,,,8c2e4454-cf82-479e-b079-49c69a5a4d67,Initial Subscription,10000,DOP,Paid,Cash,2022,2022-04-01 01:42:30,2022-04-15 01:42:30
230,230,367.0,,,3f1c9fa1-71b9-46b1-b13c-b853ced76903,Initial Subscription,10000,DOP,Paid,Check,2023,2023-03-24 08:22:13,2023-04-18 08:22:13
231,231,369.0,,,53446b19-ee4f-459e-a465-b541981f6add,Initial Subscription,10000,DOP,Paid,Check,2026,2026-02-27 01:30:00,2026-03-29 01:30:00
232,232,370.0,,,e621de87-4ffd-45d7-aa2f-18bebc66bd92,Initial Subscription,10000,DOP,Paid,Bank Transfer,2021,2021-11-08 01:18:45,2021-12-06 01:18:45
233,233,372.0,,,ab8cd00e-79a8-4e2c-9116-abc92c724fcb,Initial Subscription,10000,DOP,Paid,Check,2024,2024-05-11 05:49:42,2024-06-05 05:49:42
234,234,374.0,,,cd38c83f-b47d-44a0-809f-4bd96ab9af93,Initial Subscription,10000,DOP,Paid,Cash,2022,2022-04-25 16:17:55,2022-04-28 16:17:55
235,235,375.0,,,ad060c21-a8ee-4e1b-8804-739b7c602f06,Initial Subscription,10000,DOP,Paid,Cash,2022,2022-06-24 23:53:10,2022-07-10 23:53:10
236,236,376.0,,,42f399bb-6fc2-47ed-8f9d-3bc01efe211c,Initial Subscription,10000,DOP,Paid,Bank Transfer,2021,2021-08-03 11:32:10,2021-08-14 11:32:10
237,237,377.0,,,452fcdeb-e4bf-4a1b-834d-627fd8489d22,Initial Subscription,10000,DOP,Paid,Cash,2024,2024-09-14 08:31:44,2024-10-11 08:31:44
238,238,378.0,,,6f71d28a-2b9c-438f-8bf8-4d9700def351,Initial Subscription,10000,DOP,Paid,Online Payment,2025,2025-07-03 07:24:37,2025-07-20 07:24:37
239,239,381.0,,,5a3094f1-30b9-4ead-9fbc-c5f0b19c4b30,Initial Subscription,10000,DOP,Paid,Bank Transfer,2023,2023-05-22 10:30:50,2023-06-10 10:30:50
240,240,383.0,,,53573ede-27a8-4fcf-884c-578f30f7d6e6,Initial Subscription,10000,DOP,Paid,Cash,2024,2024-11-22 13:41:25,2024-11-27 13:41:25
241,241,384.0,,,1618a0fc-62a8-4f43-976b-aa215a6cbd88,Initial Subscription,10000,DOP,Paid,Credit Card,2025,2025-07-21 03:15:10,2025-07-29 03:15:10
242,242,387.0,,,d137a1f1-24b4-41e7-b28c-8b868e96ac56,Initial Subscription,10000,DOP,Paid,Check,2025,2025-08-14 03:50:25,2025-09-12 03:50:25
243,243,388.0,,,27060974-b849-4f8c-ae24-5d18f1d5117c,Initial Subscription,10000,DOP,Paid,Check,2021,2021-08-14 15:20:53,2021-08-18 15:20:53
244,244,389.0,,,888a711c-3533-4e4b-9699-d28ad4c466d3,Initial Subscription,10000,DOP,Paid,Cash,2023,2023-01-16 21:59:17,2023-01-27 21:59:17
245,245,390.0,,,dcf36167-1f75-414a-b058-bd1b417e26a4,Initial Subscription,10000,DOP,Paid,Online Payment,2022,2022-01-23 06:59:00,2022-02-05 06:59:00
246,246,393.0,,,12886be9-583c-491a-9c2e-8c46b01c3c95,Initial Subscription,10000,DOP,Paid,Cash,2023,2023-12-08 07:58:25,2023-12-12 07:58:25
247,247,394.0,,,aac16152-935d-4c24-8246-dd11d7abd797,Initial Subscription,10000,DOP,Paid,Bank Transfer,2025,2025-09-13 05:08:58,2025-09-16 05:08:58
248,248,397.0,,,21ed17e4-ee02-4e41-85ee-7f095a00a3e5,Initial Subscription,10000,DOP,Paid,Credit Card,2026,2026-02-08 06:06:31,2026-03-01 06:06:31
249,249,398.0,,,5cadda90-a0e0-405e-b7bd-f0fddee85c08,Initial Subscription,10000,DOP,Paid,Cash,2026,2026-01-24 04:34:45,2026-02-16 04:34:45
250,250,400.0,,,7b32bb5b-ddc3-4612-a430-5fa4c5d1be1f,Initial Subscription,10000,DOP,Paid,Bank Transfer,2022,2022-12-14 03:05:14,2022-12-20 03:05:14
251,251,401.0,,,66e70e38-5e27-4d80-81b2-634a56da4c58,Initial Subscription,10000,DOP,Paid,Online Payment,2024,2024-08-29 19:21:00,2024-09-01 19:21:00
252,252,402.0,,,a37c1f11-80d9-4074-8a89-f143e711d038,Initial Subscription,10000,DOP,Paid,Online Payment,2026,2026-01-10 02:51:39,2026-02-06 02:51:39
253,253,403.0,,,461c5e81-e79c-43e5-82b3-a59d0fcf6e75,Initial Subscription,10000,DOP,Paid,Credit Card,2024,2024-04-01 12:34:53,2024-04-19 12:34:53
254,254,407.0,,,ec337edc-868d-4c9b-a076-eab8a5b0eca4,Initial Subscription,10000,DOP,Paid,Cash,2023,2023-09-27 23:22:03,2023-10-07 23:22:03
255,255,409.0,,,704834f2-0363-48ee-b276-b4052c0325fa,Initial Subscription,10000,DOP,Paid,Online Payment,2022,2022-11-02 03:31:40,2022-12-01 03:31:40
256,256,413.0,,,26bb6670-1262-4b56-b887-343f2806d3e5,Initial Subscription,10000,DOP,Paid,Online Payment,2024,2024-03-08 16:22:12,2024-03-28 16:22:12
257,257,414.0,,,4e8debc9-349d-47d8-b02a-6cfa642bafb0,Initial Subscription,10000,DOP,Paid,Bank Transfer,2023,2023-12-13 09:34:42,2023-12-26 09:34:42
258,258,416.0,,,2f304dd5-a9f9-4896-b138-5e6f0859b9f0,Initial Subscription,10000,DOP,Paid,Check,2021,2021-08-26 18:33:40,2021-08-28 18:33:40
259,259,417.0,,,7d1c493c-363e-4337-9e49-1eefa8154f36,Initial Subscription,10000,DOP,Paid,Check,2026,2026-05-15 14:46:38,2026-06-14 14:46:38
260,260,418.0,,,bbb9c175-1af6-4451-afb1-398b878d2cfa,Initial Subscription,10000,DOP,Paid,Online Payment,2025,2025-02-28 16:53:33,2025-03-14 16:53:33
261,261,420.0,,,681e1f75-26c5-4ced-bf8c-0b76c873b8b0,Initial Subscription,10000,DOP,Paid,Bank Transfer,2024,2024-03-07 21:43:58,2024-03-19 21:43:58
262,262,421.0,,,3f596bcb-7388-473d-a88a-1b6f7848e499,Initial Subscription,10000,DOP,Paid,Cash,2022,2022-05-18 04:12:24,2022-06-12 04:12:24
263,263,422.0,,,68d02a04-e0de-4385-a797-34d33e6c7ac9,Initial Subscription,10000,DOP,Paid,Credit Card,2021,2021-09-09 11:49:53,2021-09-29 11:49:53
264,264,423.0,,,ea77c46c-7278-4e08-b2e6-373a2018863d,Initial Subscription,10000,DOP,Paid,Bank Transfer,2026,2026-02-06 09:41:47,2026-03-03 09:41:47
265,265,424.0,,,4a9a870e-7060-47d2-adf6-a277b89385d0,Initial Subscription,10000,DOP,Paid,Cash,2021,2021-08-12 21:58:45,2021-09-09 21:58:45
266,266,425.0,,,55f342ab-9d49-42b0-a1d0-8b546f35f934,Initial Subscription,10000,DOP,Paid,Bank Transfer,2025,2025-05-26 04:17:57,2025-05-28 04:17:57
267,267,428.0,,,823a01c5-cb22-437a-81b1-2160e9596e83,Initial Subscription,10000,DOP,Paid,Bank Transfer,2025,2025-09-20 06:45:58,2025-10-20 06:45:58
268,268,430.0,,,a2727190-94a4-4fd4-9fa5-a23ddc23a6c9,Initial Subscription,10000,DOP,Paid,Check,2025,2025-10-05 06:09:53,2025-10-29 06:09:53
269,269,432.0,,,62827ba8-c327-4928-8afb-483ed832b435,Initial Subscription,10000,DOP,Paid,Credit Card,2025,2025-04-03 17:26:21,2025-05-02 17:26:21
270,270,433.0,,,a3e1de7c-7243-4f08-b833-36538994e7d2,Initial Subscription,10000,DOP,Paid,Bank Transfer,2022,2022-09-01 00:45:19,2022-09-13 00:45:19
271,271,434.0,,,4b522d57-c0a7-4a27-b532-ac23b4d57cd5,Initial Subscription,10000,DOP,Paid,Online Payment,2023,2023-07-20 17:15:40,2023-07-30 17:15:40
272,272,438.0,,,f9c2f1f5-26ab-4eb4-af9d-65829564d534,Initial Subscription,10000,DOP,Paid,Check,2025,2025-08-15 09:12:10,2025-09-12 09:12:10
273,273,439.0,,,9b6ab5dd-44bb-44b2-8a1e-8e91933edb88,Initial Subscription,10000,DOP,Paid,Online Payment,2022,2022-08-20 04:32:44,2022-09-01 04:32:44
274,274,440.0,,,12ab21e5-c990-4529-b1a2-48049c4ea246,Initial Subscription,10000,DOP,Paid,Cash,2021,2021-09-19 23:36:05,2021-10-07 23:36:05
275,275,442.0,,,58b95614-7d2e-4a62-aac5-dc433385611c,Initial Subscription,10000,DOP,Paid,Online Payment,2022,2022-04-21 22:35:29,2022-04-25 22:35:29
276,276,448.0,,,28300b56-7eb2-42b7-a283-effca31ff2e9,Initial Subscription,10000,DOP,Paid,Bank Transfer,2025,2025-11-10 08:34:15,2025-11-21 08:34:15
277,277,450.0,,,ba49819b-d449-4331-9dc7-fbf2fcfa005d,Initial Subscription,10000,DOP,Paid,Cash,2021,2021-07-15 22:20:26,2021-07-21 22:20:26
278,278,451.0,,,68abac0a-673d-4440-a26d-3784c01167d1,Initial Subscription,10000,DOP,Paid,Online Payment,2022,2022-06-08 07:42:55,2022-06-16 07:42:55
279,279,452.0,,,d0a2c065-b595-48ae-82b8-ee76812fac3b,Initial Subscription,10000,DOP,Paid,Check,2022,2022-05-04 06:48:47,2022-05-17 06:48:47
280,280,453.0,,,012bf449-e06c-4f09-b6c4-8c4a9a817d76,Initial Subscription,10000,DOP,Paid,Online Payment,2024,2024-07-31 01:11:39,2024-08-26 01:11:39
281,281,454.0,,,3adb5e34-5490-46d7-afce-8394e8ea474d,Initial Subscription,10000,DOP,Paid,Check,2022,2022-05-10 06:48:22,2022-06-04 06:48:22
282,282,455.0,,,e5c6c8a4-6c35-4ce8-a62d-b9df6782acf7,Initial Subscription,10000,DOP,Paid,Online Payment,2023,2023-03-20 22:08:13,2023-04-09 22:08:13
283,283,456.0,,,35909433-805b-4c77-a56b-3436706b771e,Initial Subscription,10000,DOP,Paid,Online Payment,2024,2024-02-05 22:05:22,2024-03-04 22:05:22
284,284,457.0,,,30fee952-0820-4cc5-afcd-3efcc364c6ff,Initial Subscription,10000,DOP,Paid,Credit Card,2023,2023-04-11 21:04:06,2023-04-25 21:04:06
285,285,458.0,,,e6e5a2fc-1f99-4add-a596-d05e135d4b7d,Initial Subscription,10000,DOP,Paid,Bank Transfer,2022,2022-08-09 02:30:52,2022-08-19 02:30:52
286,286,459.0,,,34d62f88-c6eb-49cc-b613-e519b691f8fb,Initial Subscription,10000,DOP,Paid,Cash,2025,2025-10-20 17:36:22,2025-10-31 17:36:22
287,287,463.0,,,733f4ae0-7bd1-4d83-9b78-376bdfd1d149,Initial Subscription,10000,DOP,Paid,Bank Transfer,2022,2022-12-01 09:04:15,2022-12-10 09:04:15
288,288,464.0,,,3e4a9853-576f-4394-83ca-d65998ccaae2,Initial Subscription,10000,DOP,Paid,Online Payment,2026,2026-01-09 14:40:28,2026-01-25 14:40:28
289,289,465.0,,,3516545c-ea46-4cd2-8a8e-1a0a4d6a8c85,Initial Subscription,10000,DOP,Paid,Bank Transfer,2023,2023-01-17 21:11:51,2023-02-10 21:11:51
290,290,466.0,,,38bb5034-88b4-4db1-ae3b-0ab28df8d56c,Initial Subscription,10000,DOP,Paid,Check,2024,2023-12-17 05:24:15,2024-01-05 05:24:15
291,291,468.0,,,a778ad6f-1a10-4949-b31f-e7c7307d474c,Initial Subscription,10000,DOP,Paid,Credit Card,2022,2022-10-10 09:10:53,2022-10-27 09:10:53
292,292,469.0,,,aa2cd9c9-f909-4f89-8ba5-27cd51a34cf3,Initial Subscription,10000,DOP,Paid,Check,2023,2023-12-19 05:33:43,2023-12-24 05:33:43
293,293,470.0,,,1888b324-ba63-4893-a314-dce1f0ff606e,Initial Subscription,10000,DOP,Paid,Online Payment,2024,2024-10-24 00:56:40,2024-11-10 00:56:40
294,294,472.0,,,65e42fe8-1afb-41b6-8406-7fdb83186314,Initial Subscription,10000,DOP,Paid,Cash,2025,2025-04-06 08:34:23,2025-04-07 08:34:23
295,295,473.0,,,d15ba370-8a61-4af5-8790-6de7671edfd3,Initial Subscription,10000,DOP,Paid,Online Payment,2023,2023-02-10 03:04:04,2023-03-04 03:04:04
296,296,474.0,,,6c62487f-3fe1-40e4-a853-31c802e69e89,Initial Subscription,10000,DOP,Paid,Bank Transfer,2024,2023-12-21 13:07:20,2024-01-01 13:07:20
297,297,476.0,,,de641c67-0eee-41c3-89a9-b21c229aa147,Initial Subscription,10000,DOP,Paid,Check,2025,2024-12-11 19:16:27,2025-01-05 19:16:27
298,298,481.0,,,38da5624-98d4-40d7-9f0d-c8711e861ea4,Initial Subscription,10000,DOP,Paid,Check,2022,2022-11-15 07:43:37,2022-12-08 07:43:37
299,299,483.0,,,b17086f6-d628-44bf-874c-298380300bac,Initial Subscription,10000,DOP,Paid,Check,2021,2021-08-08 00:38:01,2021-09-07 00:38:01
300,300,484.0,,,a4fab880-9d56-4064-aa19-5e1cbcd38d59,Initial Subscription,10000,DOP,Paid,Online Payment,2024,2024-07-26 23:04:29,2024-08-20 23:04:29
301,301,485.0,,,31a68992-f47d-4f5e-9d88-86efdf942c96,Initial Subscription,10000,DOP,Paid,Check,2022,2022-07-03 12:10:35,2022-07-31 12:10:35
302,302,486.0,,,46a9fe93-5a86-4729-9c3f-cf29126c25f9,Initial Subscription,10000,DOP,Paid,Check,2022,2022-03-26 06:58:08,2022-04-18 06:58:08
303,303,487.0,,,e4e35a7a-ab0b-482a-a2a2-be81c65f6b54,Initial Subscription,10000,DOP,Paid,Online Payment,2021,2021-11-13 22:33:10,2021-12-04 22:33:10
304,304,490.0,,,8b4f36e8-7be9-41d4-9038-df5e3db02f45,Initial Subscription,10000,DOP,Paid,Cash,2024,2024-05-07 06:23:49,2024-05-21 06:23:49
305,305,491.0,,,7c147663-5c06-48c9-9820-9669e8ba0777,Initial Subscription,10000,DOP,Paid,Bank Transfer,2025,2025-03-15 07:35:45,2025-03-28 07:35:45
306,306,492.0,,,162a895f-cf22-4625-8295-4e0c3efe73b3,Initial Subscription,10000,DOP,Paid,Online Payment,2024,2024-10-18 11:21:24,2024-11-01 11:21:24
307,307,493.0,,,cdb00b1d-946d-47eb-9149-0beedc39ae23,Initial Subscription,10000,DOP,Paid,Check,2024,2024-05-20 07:20:31,2024-05-31 07:20:31
